id,day,date,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti
4000,190,2020-09-01,ITA,11,Marche,43.61675973,13.5188753,14,1,15,294,309,11,16,5960,987
4001,190,2020-09-01,ITA,14,Molise,41.55774754,14.65916051,3,0,3,70,73,3,3,432,23
4002,190,2020-09-01,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,191,201,11,13,2455,292
4003,190,2020-09-01,ITA,22,P.A. Trento,46.06893511,11.12123097,4,1,5,87,92,1,3,4602,405
4004,190,2020-09-01,ITA,1,Piemonte,45.0732745,7.680687483,92,7,99,1365,1464,32,42,27313,4146
4005,190,2020-09-01,ITA,16,Puglia,41.12559576,16.86736689,123,7,130,730,860,16,39,4062,557
4006,190,2020-09-01,ITA,20,Sardegna,39.21531192,9.110616306,31,6,37,800,837,48,50,1272,134
4007,190,2020-09-01,ITA,19,Sicilia,38.11569725,13.3623567,71,10,81,1071,1152,27,33,2911,287
4008,190,2020-09-01,ITA,9,Toscana,43.76923077,11.25588885,53,9,62,1519,1581,7,40,9175,1142
4009,190,2020-09-01,ITA,10,Umbria,43.10675841,12.38824698,9,2,11,267,278,10,10,1445,80
4010,190,2020-09-01,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,27,30,-1,0,1065,146
4011,190,2020-09-01,ITA,5,Veneto,45.43490485,12.33845213,69,9,78,2382,2460,73,97,18444,2122
4012,191,2020-09-02,ITA,13,Abruzzo,42.35122196,13.39843823,30,1,31,399,430,24,24,2902,472
4013,191,2020-09-02,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,88,90,2,2,408,28
4014,191,2020-09-02,ITA,18,Calabria,38.90597598,16.59440194,21,0,21,269,290,24,32,1158,97
4015,191,2020-09-02,ITA,15,Campania,40.83956555,14.25084984,163,4,167,2235,2402,110,117,4437,446
4016,191,2020-09-02,ITA,8,Emilia-Romagna,44.49436681,11.3417208,104,10,114,2989,3103,42,107,24562,4463
4017,191,2020-09-02,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,11,3,14,373,387,10,20,3070,349
4018,191,2020-09-02,ITA,12,Lazio,41.89277044,12.48366722,343,9,352,3055,3407,122,130,7161,878
4019,191,2020-09-02,ITA,7,Liguria,44.41149315,8.9326992,38,6,44,563,607,47,47,8839,1571
4020,191,2020-09-02,ITA,3,Lombardia,45.46679409,9.190347404,220,22,242,7036,7278,196,237,76407,16869
4021,191,2020-09-02,ITA,11,Marche,43.61675973,13.5188753,14,1,15,305,320,11,17,5966,987
4022,191,2020-09-02,ITA,14,Molise,41.55774754,14.65916051,3,0,3,70,73,0,0,432,23
4023,191,2020-09-02,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,196,206,5,10,2460,292
4024,191,2020-09-02,ITA,22,P.A. Trento,46.06893511,11.12123097,4,1,5,118,123,31,33,4604,405
4025,191,2020-09-02,ITA,1,Piemonte,45.0732745,7.680687483,90,7,97,1424,1521,57,66,27321,4147
4026,191,2020-09-02,ITA,16,Puglia,41.12559576,16.86736689,140,6,146,776,922,62,67,4067,557
4027,191,2020-09-02,ITA,20,Sardegna,39.21531192,9.110616306,32,5,37,872,909,72,73,1272,135
4028,191,2020-09-02,ITA,19,Sicilia,38.11569725,13.3623567,76,12,88,1139,1227,75,83,2919,287
4029,191,2020-09-02,ITA,9,Toscana,43.76923077,11.25588885,58,8,66,1570,1636,55,69,9189,1142
4030,191,2020-09-02,ITA,10,Umbria,43.10675841,12.38824698,8,2,10,288,298,20,27,1452,80
4031,191,2020-09-02,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,29,32,2,2,1065,146
4032,191,2020-09-02,ITA,5,Veneto,45.43490485,12.33845213,70,9,79,2477,2556,96,163,18510,2123
4033,192,2020-09-03,ITA,13,Abruzzo,42.35122196,13.39843823,33,1,34,420,454,24,24,2902,472
4034,192,2020-09-03,ITA,17,Basilicata,40.63947052,15.80514834,2,1,3,102,105,15,15,408,28
4035,192,2020-09-03,ITA,18,Calabria,38.90597598,16.59440194,20,1,21,273,294,4,13,1167,97
4036,192,2020-09-03,ITA,15,Campania,40.83956555,14.25084984,185,4,189,2391,2580,178,193,4452,446
4037,192,2020-09-03,ITA,8,Emilia-Romagna,44.49436681,11.3417208,108,11,119,3066,3185,82,118,24598,4463
4038,192,2020-09-03,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,12,3,15,387,402,15,25,3080,349
4039,192,2020-09-03,ITA,12,Lazio,41.89277044,12.48366722,351,9,360,3184,3544,137,154,7177,879
4040,192,2020-09-03,ITA,7,Liguria,44.41149315,8.9326992,39,7,46,581,627,20,22,8840,1572
4041,192,2020-09-03,ITA,3,Lombardia,45.46679409,9.190347404,225,27,252,7193,7445,167,228,76467,16870
4042,192,2020-09-03,ITA,11,Marche,43.61675973,13.5188753,13,1,14,321,335,15,21,5971,988
4043,192,2020-09-03,ITA,14,Molise,41.55774754,14.65916051,3,0,3,72,75,2,2,432,23
4044,192,2020-09-03,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,196,206,0,4,2464,292
4045,192,2020-09-03,ITA,22,P.A. Trento,46.06893511,11.12123097,3,1,4,206,210,87,91,4608,405
4046,192,2020-09-03,ITA,1,Piemonte,45.0732745,7.680687483,92,7,99,1487,1586,65,75,27330,4148
4047,192,2020-09-03,ITA,16,Puglia,41.12559576,16.86736689,148,6,154,832,986,64,78,4078,560
4048,192,2020-09-03,ITA,20,Sardegna,39.21531192,9.110616306,35,6,41,905,946,37,39,1274,135
4049,192,2020-09-03,ITA,19,Sicilia,38.11569725,13.3623567,81,12,93,1159,1252,25,54,2947,288
4050,192,2020-09-03,ITA,9,Toscana,43.76923077,11.25588885,63,7,70,1661,1731,95,113,9206,1143
4051,192,2020-09-03,ITA,10,Umbria,43.10675841,12.38824698,10,2,12,290,302,4,9,1457,80
4052,192,2020-09-03,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,33,36,4,4,1065,146
4053,192,2020-09-03,ITA,5,Veneto,45.43490485,12.33845213,71,12,83,2531,2614,58,115,18567,2123
4054,193,2020-09-04,ITA,13,Abruzzo,42.35122196,13.39843823,32,1,33,438,471,17,25,2910,472
4055,193,2020-09-04,ITA,17,Basilicata,40.63947052,15.80514834,3,1,4,104,108,3,7,412,28
4056,193,2020-09-04,ITA,18,Calabria,38.90597598,16.59440194,19,1,20,293,313,19,19,1167,97
4057,193,2020-09-04,ITA,15,Campania,40.83956555,14.25084984,196,5,201,2530,2731,151,171,4471,447
4058,193,2020-09-04,ITA,8,Emilia-Romagna,44.49436681,11.3417208,114,13,127,3062,3189,4,126,24719,4463
4059,193,2020-09-04,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,11,4,15,397,412,10,23,3093,349
4060,193,2020-09-04,ITA,12,Lazio,41.89277044,12.48366722,363,9,372,3316,3688,144,171,7204,879
4061,193,2020-09-04,ITA,7,Liguria,44.41149315,8.9326992,48,6,54,619,673,46,47,8841,1572
4062,193,2020-09-04,ITA,3,Lombardia,45.46679409,9.190347404,244,26,270,7399,7669,224,337,76574,16876
4063,193,2020-09-04,ITA,11,Marche,43.61675973,13.5188753,12,1,13,328,341,6,17,5982,988
4064,193,2020-09-04,ITA,14,Molise,41.55774754,14.65916051,3,0,3,75,78,3,4,433,23
4065,193,2020-09-04,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,199,209,3,11,2472,292
4066,193,2020-09-04,ITA,22,P.A. Trento,46.06893511,11.12123097,7,0,7,223,230,20,23,4611,405
4067,193,2020-09-04,ITA,1,Piemonte,45.0732745,7.680687483,110,7,117,1531,1648,62,82,27349,4149
4068,193,2020-09-04,ITA,16,Puglia,41.12559576,16.86736689,150,7,157,929,1086,100,117,4095,560
4069,193,2020-09-04,ITA,20,Sardegna,39.21531192,9.110616306,41,6,47,963,1010,64,66,1276,135
4070,193,2020-09-04,ITA,19,Sicilia,38.11569725,13.3623567,87,11,98,1186,1284,32,78,2993,288
4071,193,2020-09-04,ITA,9,Toscana,43.76923077,11.25588885,67,8,75,1742,1817,86,99,9219,1143
4072,193,2020-09-04,ITA,10,Umbria,43.10675841,12.38824698,11,3,14,313,327,25,35,1467,80
4073,193,2020-09-04,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,33,35,-1,2,1068,146
4074,193,2020-09-04,ITA,5,Veneto,45.43490485,12.33845213,79,10,89,2691,2780,166,273,18671,2126
4075,194,2020-09-05,ITA,13,Abruzzo,42.35122196,13.39843823,32,2,34,449,483,12,13,2910,472
4076,194,2020-09-05,ITA,17,Basilicata,40.63947052,15.80514834,3,1,4,111,115,7,7,412,28
4077,194,2020-09-05,ITA,18,Calabria,38.90597598,16.59440194,20,0,20,305,325,12,19,1173,98
4078,194,2020-09-05,ITA,15,Campania,40.83956555,14.25084984,207,6,213,2631,2844,113,119,4476,448
4079,194,2020-09-05,ITA,8,Emilia-Romagna,44.49436681,11.3417208,122,12,134,3117,3251,62,133,24790,4463
4080,194,2020-09-05,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,15,3,18,427,445,33,49,3109,349
4081,194,2020-09-05,ITA,12,Lazio,41.89277044,12.48366722,344,11,355,3452,3807,119,158,7242,880
4082,194,2020-09-05,ITA,7,Liguria,44.41149315,8.9326992,54,7,61,646,707,34,95,8901,1573
4083,194,2020-09-05,ITA,3,Lombardia,45.46679409,9.190347404,245,23,268,7654,7922,253,388,76708,16877
4084,194,2020-09-05,ITA,11,Marche,43.61675973,13.5188753,13,1,14,355,369,28,32,5986,988
4085,194,2020-09-05,ITA,14,Molise,41.55774754,14.65916051,3,0,3,72,75,-3,0,436,23
4086,194,2020-09-05,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,208,218,9,23,2486,292
4087,194,2020-09-05,ITA,22,P.A. Trento,46.06893511,11.12123097,6,0,6,270,276,46,53,4618,405
4088,194,2020-09-05,ITA,1,Piemonte,45.0732745,7.680687483,106,7,113,1572,1685,37,54,27365,4150
4089,194,2020-09-05,ITA,16,Puglia,41.12559576,16.86736689,148,7,155,967,1122,36,55,4112,562
4090,194,2020-09-05,ITA,20,Sardegna,39.21531192,9.110616306,44,8,52,1018,1070,60,65,1280,136
4091,194,2020-09-05,ITA,19,Sicilia,38.11569725,13.3623567,88,12,100,1243,1343,59,114,3047,289
4092,194,2020-09-05,ITA,9,Toscana,43.76923077,11.25588885,69,8,77,1812,1889,72,113,9260,1143
4093,194,2020-09-05,ITA,10,Umbria,43.10675841,12.38824698,13,2,15,322,337,10,16,1472,81
4094,194,2020-09-05,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,33,34,-1,0,1069,146
4095,194,2020-09-05,ITA,5,Veneto,45.43490485,12.33845213,79,9,88,2789,2877,97,188,18758,2130
4096,195,2020-09-06,ITA,13,Abruzzo,42.35122196,13.39843823,32,2,34,475,509,26,26,2910,472
4097,195,2020-09-06,ITA,17,Basilicata,40.63947052,15.80514834,4,1,5,118,123,8,9,413,28
4098,195,2020-09-06,ITA,18,Calabria,38.90597598,16.59440194,25,0,25,324,349,24,27,1176,98
4099,195,2020-09-06,ITA,15,Campania,40.83956555,14.25084984,221,7,228,2714,2942,98,100,4478,448
4100,195,2020-09-06,ITA,8,Emilia-Romagna,44.49436681,11.3417208,124,14,138,3232,3370,119,124,24794,4464
4101,195,2020-09-06,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,15,4,19,440,459,14,20,3115,349
4102,195,2020-09-06,ITA,12,Lazio,41.89277044,12.48366722,355,10,365,3548,3913,106,122,7257,881
4103,195,2020-09-06,ITA,7,Liguria,44.41149315,8.9326992,62,9,71,697,768,61,111,8949,1575
4104,195,2020-09-06,ITA,3,Lombardia,45.46679409,9.190347404,248,25,273,7758,8031,109,198,76794,16880
4105,195,2020-09-06,ITA,11,Marche,43.61675973,13.5188753,14,1,15,370,385,16,20,5990,988
4106,195,2020-09-06,ITA,14,Molise,41.55774754,14.65916051,3,0,3,74,77,2,2,436,23
4107,195,2020-09-06,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,208,218,0,7,2493,292
4108,195,2020-09-06,ITA,22,P.A. Trento,46.06893511,11.12123097,5,0,5,293,298,22,33,4629,405
4109,195,2020-09-06,ITA,1,Piemonte,45.0732745,7.680687483,111,8,119,1608,1727,42,56,27379,4150
4110,195,2020-09-06,ITA,16,Puglia,41.12559576,16.86736689,155,7,162,1005,1167,45,60,4126,563
4111,195,2020-09-06,ITA,20,Sardegna,39.21531192,9.110616306,45,8,53,1032,1085,15,19,1284,136
4112,195,2020-09-06,ITA,19,Sicilia,38.11569725,13.3623567,86,13,99,1235,1334,-9,37,3093,289
4113,195,2020-09-06,ITA,9,Toscana,43.76923077,11.25588885,77,8,85,1909,1994,105,122,9277,1143
4114,195,2020-09-06,ITA,10,Umbria,43.10675841,12.38824698,13,2,15,341,356,19,25,1478,81
4115,195,2020-09-06,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,33,34,0,0,1069,146
4116,195,2020-09-06,ITA,5,Veneto,45.43490485,12.33845213,79,12,91,2848,2939,62,179,18875,2130
4117,196,2020-09-07,ITA,13,Abruzzo,42.35122196,13.39843823,31,2,33,487,520,11,15,2914,472
4118,196,2020-09-07,ITA,17,Basilicata,40.63947052,15.80514834,4,1,5,114,119,-4,1,418,28
4119,196,2020-09-07,ITA,18,Calabria,38.90597598,16.59440194,29,1,30,325,355,6,17,1187,98
4120,196,2020-09-07,ITA,15,Campania,40.83956555,14.25084984,223,7,230,2960,3190,248,218,4490,448
4121,196,2020-09-07,ITA,8,Emilia-Romagna,44.49436681,11.3417208,119,18,137,3356,3493,123,132,24803,4464
4122,196,2020-09-07,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,16,4,20,442,462,3,11,3123,349
4123,196,2020-09-07,ITA,12,Lazio,41.89277044,12.48366722,359,9,368,3667,4035,122,159,7294,881
4124,196,2020-09-07,ITA,7,Liguria,44.41149315,8.9326992,67,10,77,746,823,55,59,8951,1577
4125,196,2020-09-07,ITA,3,Lombardia,45.46679409,9.190347404,242,26,268,7842,8110,79,109,76818,16886
4126,196,2020-09-07,ITA,11,Marche,43.61675973,13.5188753,16,1,17,370,387,2,6,5994,988
4127,196,2020-09-07,ITA,14,Molise,41.55774754,14.65916051,3,0,3,83,86,9,9,436,23
4128,196,2020-09-07,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,205,215,-3,0,2496,292
4129,196,2020-09-07,ITA,22,P.A. Trento,46.06893511,11.12123097,5,0,5,310,315,17,17,4629,405
4130,196,2020-09-07,ITA,1,Piemonte,45.0732745,7.680687483,105,8,113,1639,1752,25,37,27390,4151
4131,196,2020-09-07,ITA,16,Puglia,41.12559576,16.86736689,167,6,173,1024,1197,30,43,4137,565
4132,196,2020-09-07,ITA,20,Sardegna,39.21531192,9.110616306,46,10,56,1086,1142,57,59,1286,136
4133,196,2020-09-07,ITA,19,Sicilia,38.11569725,13.3623567,101,13,114,1265,1379,45,49,3097,289
4134,196,2020-09-07,ITA,9,Toscana,43.76923077,11.25588885,77,9,86,1984,2070,76,85,9285,1144
4135,196,2020-09-07,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,349,366,10,13,1481,81
4136,196,2020-09-07,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,33,34,0,0,1069,146
4137,196,2020-09-07,ITA,5,Veneto,45.43490485,12.33845213,85,13,98,2845,2943,4,69,18940,2130
4138,197,2020-09-08,ITA,13,Abruzzo,42.35122196,13.39843823,34,2,36,487,523,3,14,2924,472
4139,197,2020-09-08,ITA,17,Basilicata,40.63947052,15.80514834,4,1,5,120,125,6,8,420,28
4140,197,2020-09-08,ITA,18,Calabria,38.90597598,16.59440194,29,1,30,326,356,1,8,1194,98
4141,197,2020-09-08,ITA,15,Campania,40.83956555,14.25084984,220,9,229,3186,3415,225,249,4514,448
4142,197,2020-09-08,ITA,8,Emilia-Romagna,44.49436681,11.3417208,130,16,146,3386,3532,39,94,24857,4465
4143,197,2020-09-08,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,4,22,451,473,11,12,3124,349
4144,197,2020-09-08,ITA,12,Lazio,41.89277044,12.48366722,354,9,363,3761,4124,89,129,7334,881
4145,197,2020-09-08,ITA,7,Liguria,44.41149315,8.9326992,85,11,96,764,860,37,64,8977,1578
4146,197,2020-09-08,ITA,3,Lombardia,45.46679409,9.190347404,248,27,275,7946,8221,111,271,76976,16888
4147,197,2020-09-08,ITA,11,Marche,43.61675973,13.5188753,16,1,17,380,397,10,15,5999,988
4148,197,2020-09-08,ITA,14,Molise,41.55774754,14.65916051,5,0,5,83,88,2,3,437,23
4149,197,2020-09-08,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,210,218,3,4,2497,292
4150,197,2020-09-08,ITA,22,P.A. Trento,46.06893511,11.12123097,6,0,6,311,317,2,3,4630,405
4151,197,2020-09-08,ITA,1,Piemonte,45.0732745,7.680687483,104,9,113,1656,1769,17,42,27414,4152
4152,197,2020-09-08,ITA,16,Puglia,41.12559576,16.86736689,163,7,170,1151,1321,124,143,4154,567
4153,197,2020-09-08,ITA,20,Sardegna,39.21531192,9.110616306,48,10,58,1135,1193,51,51,1286,136
4154,197,2020-09-08,ITA,19,Sicilia,38.11569725,13.3623567,104,13,117,1337,1454,75,84,3106,289
4155,197,2020-09-08,ITA,9,Toscana,43.76923077,11.25588885,74,9,83,1996,2079,9,59,9334,1145
4156,197,2020-09-08,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,354,371,5,7,1483,81
4157,197,2020-09-08,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,37,39,5,5,1069,146
4158,197,2020-09-08,ITA,5,Veneto,45.43490485,12.33845213,93,12,105,2809,2914,-29,105,19072,2132
4159,198,2020-09-09,ITA,13,Abruzzo,42.35122196,13.39843823,35,2,37,469,506,-17,5,2943,472
4160,198,2020-09-09,ITA,17,Basilicata,40.63947052,15.80514834,4,1,5,133,138,13,14,421,28
4161,198,2020-09-09,ITA,18,Calabria,38.90597598,16.59440194,27,2,29,333,362,6,19,1207,98
4162,198,2020-09-09,ITA,15,Campania,40.83956555,14.25084984,226,10,236,3358,3594,179,203,4537,449
4163,198,2020-09-09,ITA,8,Emilia-Romagna,44.49436681,11.3417208,140,16,156,3398,3554,22,110,24942,4467
4164,198,2020-09-09,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,17,3,20,491,511,38,54,3140,349
4165,198,2020-09-09,ITA,12,Lazio,41.89277044,12.48366722,358,9,367,3903,4270,146,175,7363,881
4166,198,2020-09-09,ITA,7,Liguria,44.41149315,8.9326992,87,11,98,809,907,47,51,8980,1579
4167,198,2020-09-09,ITA,3,Lombardia,45.46679409,9.190347404,252,27,279,8045,8324,103,218,77088,16891
4168,198,2020-09-09,ITA,11,Marche,43.61675973,13.5188753,14,2,16,394,410,13,19,6005,988
4169,198,2020-09-09,ITA,14,Molise,41.55774754,14.65916051,4,0,4,88,92,4,4,437,23
4170,198,2020-09-09,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,215,223,5,10,2502,292
4171,198,2020-09-09,ITA,22,P.A. Trento,46.06893511,11.12123097,7,0,7,313,320,3,7,4634,405
4172,198,2020-09-09,ITA,1,Piemonte,45.0732745,7.680687483,100,9,109,1755,1864,95,112,27431,4152
4173,198,2020-09-09,ITA,16,Puglia,41.12559576,16.86736689,172,6,178,1236,1414,93,97,4158,567
4174,198,2020-09-09,ITA,20,Sardegna,39.21531192,9.110616306,51,12,63,1170,1233,40,47,1291,138
4175,198,2020-09-09,ITA,19,Sicilia,38.11569725,13.3623567,105,15,120,1407,1527,73,77,3110,289
4176,198,2020-09-09,ITA,9,Toscana,43.76923077,11.25588885,69,11,80,2061,2141,62,88,9358,1147
4177,198,2020-09-09,ITA,10,Umbria,43.10675841,12.38824698,17,2,19,354,373,2,33,1514,81
4178,198,2020-09-09,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,32,34,-5,0,1074,146
4179,198,2020-09-09,ITA,5,Veneto,45.43490485,12.33845213,83,12,95,2842,2937,23,91,19137,2135
4180,199,2020-09-10,ITA,13,Abruzzo,42.35122196,13.39843823,35,3,38,474,512,6,11,2948,472
4181,199,2020-09-10,ITA,17,Basilicata,40.63947052,15.80514834,4,1,5,138,143,5,6,422,28
4182,199,2020-09-10,ITA,18,Calabria,38.90597598,16.59440194,28,3,31,339,370,8,8,1207,98
4183,199,2020-09-10,ITA,15,Campania,40.83956555,14.25084984,232,10,242,3500,3742,148,180,4568,450
4184,199,2020-09-10,ITA,8,Emilia-Romagna,44.49436681,11.3417208,143,17,160,3451,3611,57,110,24994,4468
4185,199,2020-09-10,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,17,3,20,526,546,35,39,3144,349
4186,199,2020-09-10,ITA,12,Lazio,41.89277044,12.48366722,372,9,381,4001,4382,112,163,7413,882
4187,199,2020-09-10,ITA,7,Liguria,44.41149315,8.9326992,91,11,102,839,941,34,114,9060,1579
4188,199,2020-09-10,ITA,3,Lombardia,45.46679409,9.190347404,256,30,286,8166,8452,128,245,77204,16892
4189,199,2020-09-10,ITA,11,Marche,43.61675973,13.5188753,11,2,13,426,439,29,40,6015,989
4190,199,2020-09-10,ITA,14,Molise,41.55774754,14.65916051,4,0,4,91,95,3,3,437,23
4191,199,2020-09-10,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,231,239,16,20,2506,292
4192,199,2020-09-10,ITA,22,P.A. Trento,46.06893511,11.12123097,6,0,6,392,398,78,82,4638,405
4193,199,2020-09-10,ITA,1,Piemonte,45.0732745,7.680687483,110,9,119,1799,1918,54,74,27450,4153
4194,199,2020-09-10,ITA,16,Puglia,41.12559576,16.86736689,179,8,187,1283,1470,56,70,4169,570
4195,199,2020-09-10,ITA,20,Sardegna,39.21531192,9.110616306,57,12,69,1217,1286,53,63,1300,139
4196,199,2020-09-10,ITA,19,Sicilia,38.11569725,13.3623567,108,18,126,1477,1603,76,106,3140,289
4197,199,2020-09-10,ITA,9,Toscana,43.76923077,11.25588885,74,13,87,2127,2214,73,92,9377,1147
4198,199,2020-09-10,ITA,10,Umbria,43.10675841,12.38824698,16,3,19,371,390,17,24,1521,81
4199,199,2020-09-10,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,29,31,-3,0,1077,146
4200,199,2020-09-10,ITA,5,Veneto,45.43490485,12.33845213,83,12,95,2831,2926,-11,147,19295,2135
4201,200,2020-09-11,ITA,13,Abruzzo,42.35122196,13.39843823,36,4,40,501,541,29,35,2954,472
4202,200,2020-09-11,ITA,17,Basilicata,40.63947052,15.80514834,4,1,5,149,154,11,12,423,28
4203,200,2020-09-11,ITA,18,Calabria,38.90597598,16.59440194,28,3,31,339,370,0,8,1215,98
4204,200,2020-09-11,ITA,15,Campania,40.83956555,14.25084984,239,13,252,3613,3865,123,140,4584,451
4205,200,2020-09-11,ITA,8,Emilia-Romagna,44.49436681,11.3417208,140,18,158,3572,3730,119,152,25027,4468
4206,200,2020-09-11,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,17,3,20,542,562,16,34,3162,349
4207,200,2020-09-11,ITA,12,Lazio,41.89277044,12.48366722,365,14,379,4097,4476,94,148,7466,883
4208,200,2020-09-11,ITA,7,Liguria,44.41149315,8.9326992,96,12,108,886,994,53,82,9089,1579
4209,200,2020-09-11,ITA,3,Lombardia,45.46679409,9.190347404,246,27,273,8318,8591,139,257,77318,16896
4210,200,2020-09-11,ITA,11,Marche,43.61675973,13.5188753,13,2,15,451,466,27,41,6029,989
4211,200,2020-09-11,ITA,14,Molise,41.55774754,14.65916051,4,0,4,84,88,-7,4,448,23
4212,200,2020-09-11,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,247,255,16,26,2516,292
4213,200,2020-09-11,ITA,22,P.A. Trento,46.06893511,11.12123097,6,0,6,416,422,24,29,4643,405
4214,200,2020-09-11,ITA,1,Piemonte,45.0732745,7.680687483,102,9,111,1849,1960,42,57,27465,4153
4215,200,2020-09-11,ITA,16,Puglia,41.12559576,16.86736689,188,8,196,1350,1546,76,82,4175,570
4216,200,2020-09-11,ITA,20,Sardegna,39.21531192,9.110616306,61,12,73,1264,1337,51,65,1314,139
4217,200,2020-09-11,ITA,19,Sicilia,38.11569725,13.3623567,112,17,129,1577,1706,103,104,3141,289
4218,200,2020-09-11,ITA,9,Toscana,43.76923077,11.25588885,72,17,89,2223,2312,98,147,9425,1148
4219,200,2020-09-11,ITA,10,Umbria,43.10675841,12.38824698,19,4,23,372,395,5,17,1533,81
4220,200,2020-09-11,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,31,33,2,3,1078,146
4221,200,2020-09-11,ITA,5,Veneto,45.43490485,12.33845213,91,11,102,2862,2964,38,173,19427,2138
4222,201,2020-09-12,ITA,13,Abruzzo,42.35122196,13.39843823,37,3,40,504,544,3,11,2962,472
4223,201,2020-09-12,ITA,17,Basilicata,40.63947052,15.80514834,5,1,6,149,155,1,5,427,28
4224,201,2020-09-12,ITA,18,Calabria,38.90597598,16.59440194,28,3,31,357,388,18,18,1215,98
4225,201,2020-09-12,ITA,15,Campania,40.83956555,14.25084984,254,17,271,3627,3898,33,103,4654,451
4226,201,2020-09-12,ITA,8,Emilia-Romagna,44.49436681,11.3417208,152,17,169,3658,3827,97,138,25067,4469
4227,201,2020-09-12,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,2,20,566,586,24,39,3177,349
4228,201,2020-09-12,ITA,12,Lazio,41.89277044,12.48366722,401,16,417,4204,4621,145,155,7475,884
4229,201,2020-09-12,ITA,7,Liguria,44.41149315,8.9326992,109,11,120,968,1088,94,112,9107,1579
4230,201,2020-09-12,ITA,3,Lombardia,45.46679409,9.190347404,251,27,278,8289,8567,-24,269,77611,16896
4231,201,2020-09-12,ITA,11,Marche,43.61675973,13.5188753,12,2,14,472,486,20,27,6036,989
4232,201,2020-09-12,ITA,14,Molise,41.55774754,14.65916051,3,0,3,87,90,2,3,449,23
4233,201,2020-09-12,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,258,266,11,25,2530,292
4234,201,2020-09-12,ITA,22,P.A. Trento,46.06893511,11.12123097,8,0,8,429,437,15,22,4650,405
4235,201,2020-09-12,ITA,1,Piemonte,45.0732745,7.680687483,104,9,113,1917,2030,70,93,27488,4153
4236,201,2020-09-12,ITA,16,Puglia,41.12559576,16.86736689,189,8,197,1402,1599,53,76,4198,570
4237,201,2020-09-12,ITA,20,Sardegna,39.21531192,9.110616306,62,14,76,1303,1379,42,51,1322,140
4238,201,2020-09-12,ITA,19,Sicilia,38.11569725,13.3623567,116,18,134,1613,1747,41,44,3144,289
4239,201,2020-09-12,ITA,9,Toscana,43.76923077,11.25588885,74,18,92,2310,2402,90,138,9473,1148
4240,201,2020-09-12,ITA,10,Umbria,43.10675841,12.38824698,18,4,22,397,419,24,33,1542,81
4241,201,2020-09-12,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,31,34,1,1,1078,146
4242,201,2020-09-12,ITA,5,Veneto,45.43490485,12.33845213,99,12,111,2829,2940,-24,138,19586,2141
4243,202,2020-09-13,ITA,13,Abruzzo,42.35122196,13.39843823,41,3,44,535,579,35,37,2964,472
4244,202,2020-09-13,ITA,17,Basilicata,40.63947052,15.80514834,5,1,6,150,156,1,3,429,28
